Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
aberrant	-1.92	-2	-2	0.666666666666667	12	-2,-2,-2,-2,-2,-2,-2,-3,-3,-1,-2,0
reinforcement	2.08	2	2	0.916666666666667	12	2,2,2,2,2,2,2,2,3,2,2,2
on trend	1.62	2	2	0.625	8	2,1,1,1,2,2,2,2
takeoff	0.00	0	0	1	6	0,0,0,0,0,0
alliterate	0.08	0	0	0.916666666666667	12	0,0,0,0,0,0,0,0,0,0,0,1
comprehend	2.18	2	3	0.545454545454545	11	3,3,1,3,3,3,1,2,3,1,1
interaction	2.86	3	3	0.857142857142857	7	3,3,3,2,3,3,3
reasonable doubt	-1.25	-1	-2	0.625	8	-2,-2,0,-2,-2,-2,0,0
blow up	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
overdrive	0.11	0	0	0.888888888888889	9	0,0,0,0,0,0,0,1,0
plat	-1.38	-1	-2	0.625	8	0,-2,-2,-1,-2,-2,-2,0
workability	1.91	2	2	0.454545454545455	11	3,3,0,2,2,2,3,2,1,1,2
amber	1.12	1	2	0.375	8	1,2,0,1,1,0,2,2
detraction	-1.90	-2	-2	0.9	10	-2,-2,-2,-2,-2,-2,-2,-2,-2,-1
facilitatory	1.86	2	2	0.714285714285714	7	2,2,0,2,2,3,2
poorer	1.12	1	2	0.375	8	1,0,2,1,1,2,2,0
serviceman	2.18	2	2	0.818181818181818	11	3,2,2,2,2,2,2,2,2,2,3
stretched out	-0.17	0	0	0.833333333333333	6	-1,0,0,0,0,0
blasphemously	-2.38	-2	-2	0.625	8	-2,-2,-2,-2,-2,-3,-3,-3
time zone	0.18	0	0	0.818181818181818	11	0,0,0,0,0,0,0,1,1,0,0
intractableness	-2.14	-2	-2	0.857142857142857	7	-2,-2,-3,-2,-2,-2,-2
raise	2.50	3	3	0.625	8	1,2,3,2,3,3,3,3
glamour	1.88	2	2	0.875	8	2,1,2,2,2,2,2,2
workwoman	1.43	1	2	0.571428571428571	7	2,0,1,1,2,2,2
donating	2.89	3	3	0.888888888888889	9	3,3,3,3,3,3,2,3,3
wait until	1.70	2	2	0.7	10	2,2,2,2,2,3,2,0,2,0
unhealed	-1.62	-2	-2	0.625	8	-2,-2,-2,-1,-1,-2,-2,-1
unfruitful	-1.75	-2	-2	0.5	8	-2,-1,-3,-2,-2,-1,-2,-1
misread	-1.12	-1	-1	0.875	8	-1,-1,-1,-1,-1,-1,-2,-1
acceptor	2.29	2	3	0.571428571428571	7	1,3,3,3,1,3,2
unconstitutional	-2.11	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-2,-2,-2,-3,-2
airplay	0.31	0	0	0.769230769230769	13	0,0,0,0,0,0,0,2,0,0,1,1,0
processional	0.33	0	0	0.75	12	0,0,0,0,2,0,0,1,1,0,0,0
unmitigated	-1.62	-2	-2	0.75	8	0,-2,-1,-2,-2,-2,-2,-2
storyboard	0.88	1	1	0.625	8	0,1,1,1,2,1,1,0
liberalization	2.12	2	2	0.625	8	2,2,1,2,2,3,3,2
studiousness	1.55	2	2	0.545454545454545	11	2,3,2,2,1,0,2,2,0,2,1
paint	1.88	2	2	0.5	8	0,2,2,3,1,2,3,2
cremation	-2.25	-2	-2	0.75	8	-3,-2,-3,-2,-2,-2,-2,-2
segue	0.33	0	0	0.777777777777778	9	0,0,0,0,0,0,0,2,1
hop off	-1.29	-1	-2	0.428571428571429	7	0,-2,-1,-2,-2,-1,-1
squelcher	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
crowded	2.00	2	2	0.714285714285714	7	2,2,2,1,3,2,2
poems	2.11	2	2	0.888888888888889	9	2,2,3,2,2,2,2,2,2
bitchiness	-2.62	-3	-3	0.625	8	-3,-3,-3,-3,-2,-3,-2,-2
deadweight	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
humiliate	-2.10	-2	-2	0.7	10	-2,-2,-2,-2,-2,-2,-2,-3,-3,-1
blast off	0.75	1	2	0.375	8	0,2,0,2,2,1,-1,0
six pack	0.88	1	1	0.625	8	0,1,0,2,1,1,1,1
occipital	-1.17	-1	-2	0.5	6	0,-2,0,-2,-1,-2
prideful	-1.56	-2	-2	0.555555555555556	9	-2,-1,-1,-1,-2,-2,-1,-2,-2
chagrin	-1.00	-1	-1	1	7	-1,-1,-1,-1,-1,-1,-1
dewiness	1.14	1	1	0.857142857142857	7	1,1,1,2,1,1,1
forgetfulness	-1.33	-1	-1	0.666666666666667	6	-1,-1,-1,-1,-2,-2
eventfully	0.86	1	1	0.571428571428571	7	1,0,2,1,1,0,1
grime	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-1,-2,-2,-3
fruitlessness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
flip out	-1.91	-2	-2	0.727272727272727	11	-1,-2,-2,-2,-2,-2,-2,-2,-3,-2,-1
adverseness	-2.00	-2	-2	0.666666666666667	6	-2,-1,-3,-2,-2,-2
exclude	-2.00	-2	-2	0.75	8	-2,-2,-2,-3,-2,-2,-1,-2
broken dreams	-1.88	-2	-2	0.375	8	-1,-1,-3,-2,-2,-1,-3,-2
propitiously	2.30	2	2	0.5	10	2,3,3,3,2,3,2,2,1,2
attend	2.71	3	3	0.714285714285714	7	2,3,3,2,3,3,3
plausibility	1.82	2	2	0.636363636363636	11	1,3,2,2,2,2,2,1,2,2,1
exaggerated	-1.45	-1	-2	0.545454545454545	11	-2,-1,-1,-2,-2,-2,-2,0,-1,-2,-1
wide world	1.11	1	1	0.444444444444444	9	0,2,2,1,2,1,0,1,1
survivorship	1.86	2	2	0.857142857142857	7	2,2,2,1,2,2,2
workaholic	1.60	2	2	0.7	10	2,2,2,2,2,2,2,1,0,1
empty	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
anticlassicist	-1.86	-2	-2	0.857142857142857	7	-2,-2,-2,-1,-2,-2,-2
insider trading	-3.00	-3	-3	1	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
adjust	1.29	1	2	0.428571428571429	7	2,0,2,2,1,1,1
immobilize	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-2,-2,-1
dynamism	1.86	2	2	0.714285714285714	7	2,0,2,2,2,2,3
stateless	-2.00	-2	-2	0.75	8	-2,-2,-2,-2,-1,-3,-2,-2
raise funds	2.86	3	3	0.857142857142857	7	2,3,3,3,3,3,3
soaking wet	0.14	0	0	0.857142857142857	7	0,0,1,0,0,0,0
godmother	3.00	3	3	1	7	3,3,3,3,3,3,3
incident	-0.38	0	0	0.75	8	0,-1,0,0,0,-2,0,0
fortuneteller	-1.44	-1	-1	0.555555555555556	9	-2,-1,-1,-2,-1,-2,-1,-2,-1
refinish	1.00	1	2	0.416666666666667	12	0,2,2,0,2,2,2,0,1,1,0,0
afterglow	2.44	2	3	0.555555555555556	9	1,3,3,2,2,3,2,3,3
muckiness	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
nice man	3.00	3	3	1	7	3,3,3,3,3,3,3
starstruck	1.14	1	2	0.428571428571429	7	0,1,1,2,2,2,0
collegial	2.56	3	3	0.555555555555556	9	3,3,3,2,3,2,2,3,2
overconfident	-1.64	-2	-2	0.636363636363636	11	-2,-1,-1,-2,-2,-2,-1,-2,-2,-2,-1
axis	0.00	0	0	1	8	0,0,0,0,0,0,0,0
dotting	1.75	2	2	0.875	8	2,2,2,2,2,2,2,0
cutback	-1.14	-1	-1	0.857142857142857	7	-1,-2,-1,-1,-1,-1,-1
figuratively	0.00	0	0	1	7	0,0,0,0,0,0,0
royalty	1.91	2	2	0.818181818181818	11	2,2,2,2,2,2,2,3,2,2,0
casualties	-2.22	-2	-2	0.777777777777778	9	-2,-3,-2,-2,-3,-2,-2,-2,-2
underpowered	-1.44	-1	-2	0.555555555555556	9	0,-1,-2,-2,-2,-2,-2,-1,-1
philosopher	2.20	2	2	0.6	10	2,2,3,2,3,3,2,2,2,1
cosmetology	1.29	1	2	0.428571428571429	7	2,2,1,1,0,1,2
soviet	-1.75	-2	-2	0.75	8	-2,-1,-2,-1,-2,-2,-2,-2
zestful	2.75	3	3	0.75	8	3,2,3,3,3,2,3,3
viability	1.50	2	2	0.625	8	2,2,2,2,0,1,1,2
shitday	-2.29	-2	-2	0.714285714285714	7	-3,-2,-2,-3,-2,-2,-2
caretaking	2.62	3	3	0.625	8	3,3,3,2,2,3,3,2
leave on	-0.27	0	0	0.818181818181818	11	0,0,0,0,0,0,0,-1,-2,0,0
rearrange	0.50	1	1	0.625	8	1,1,1,0,1,-1,0,1
sad thing	-1.38	-1	-1	0.625	8	-2,-1,-1,-1,-2,-1,-1,-2
felicitous	2.50	3	3	0.625	8	3,3,2,3,2,1,3,3
made	0.55	1	0	0.636363636363636	11	0,0,0,0,0,0,0,2,2,1,1
retighten	0.22	0	0	0.777777777777778	9	0,0,0,1,0,0,0,0,1
blew	-0.29	0	0	0.714285714285714	7	-1,0,0,-1,0,0,0
exaggerator	-2.20	-2	-2	0.8	10	-2,-2,-2,-3,-2,-2,-2,-2,-3,-2
numbness	-1.75	-2	-2	0.875	8	-2,-2,-2,-2,-2,0,-2,-2
erect	-0.56	-1	0	0.666666666666667	9	0,0,-2,0,-1,0,0,0,-2
gnarl	-1.86	-2	-2	0.857142857142857	7	-2,-2,-1,-2,-2,-2,-2
astronomer	1.91	2	2	0.636363636363636	11	2,2,2,2,2,0,3,2,2,3,1
sonorous	0.38	0	1	0.5	8	0,1,-1,0,0,1,1,1
uncharitable	-3.00	-3	-3	1	6	-3,-3,-3,-3,-3,-3
obstructionism	-2.38	-2	-2	0.625	8	-2,-3,-3,-2,-3,-2,-2,-2
accompanist	2.50	3	3	0.625	8	3,3,3,3,2,2,1,3
coloring	1.43	1	1	0.571428571428571	7	1,1,1,2,1,2,2
jadedness	-2.00	-2	-2	1	9	-2,-2,-2,-2,-2,-2,-2,-2,-2
thoughtfully	3.00	3	3	1	6	3,3,3,3,3,3
discouraged	-1.67	-2	-2	0.666666666666667	9	-1,-2,-2,-2,-1,-2,-2,-2,-1
vainly	-1.62	-2	-2	0.625	8	-2,-2,-2,-1,-1,-1,-2,-2
mononucleosis	-1.75	-2	-2	0.875	8	-2,-2,-2,-2,-2,-2,0,-2
godsend	2.75	3	3	0.75	12	3,3,3,3,3,3,3,3,2,2,3,2
remilitarization	-2.12	-2	-2	0.875	8	-2,-3,-2,-2,-2,-2,-2,-2
lacking	-1.50	-2	-2	0.5	8	-1,-2,-2,-1,-2,-1,-2,-1
compatibility	2.71	3	3	0.714285714285714	7	3,2,3,3,3,2,3
iffy	-1.42	-1	-1	0.583333333333333	12	-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-1,-2
threader	0.09	0	0	0.909090909090909	11	0,0,0,0,0,0,0,0,1,0,0
antifundamentalist	-0.70	-1	-1	0.7	10	-1,-1,-1,-1,-1,-1,0,-1,0,0
glossily	-0.38	0	-1	0.5	8	0,-1,-1,-1,0,1,0,-1
art school	1.62	2	2	0.625	8	2,2,1,1,1,2,2,2
unwearied	2.11	2	2	0.666666666666667	9	2,3,2,2,2,2,3,2,1
misleading	-2.92	-3	-3	0.916666666666667	12	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2
dirt cheap	-0.43	0	0	0.428571428571429	7	1,0,-1,-2,0,-1,0
addictive	-1.62	-2	-2	0.625	8	-1,-2,-1,-2,-2,-1,-2,-2
necrotic	-3.00	-3	-3	1	7	-3,-3,-3,-3,-3,-3,-3
foremost	2.27	2	2	0.545454545454545	11	2,2,3,3,2,2,2,2,3,3,1
undoubtedly	2.10	2	2	0.7	10	2,2,2,2,2,2,2,3,1,3
conversationalist	3.00	3	3	1	7	3,3,3,3,3,3,3
disclaimer	-0.12	0	0	0.875	8	0,0,-1,0,0,0,0,0
luminosity	0.55	1	0	0.545454545454545	11	0,0,2,0,0,0,0,1,1,1,1
finalized	2.00	2	2	0.818181818181818	11	3,2,2,2,2,2,2,2,2,1,2
defectiveness	-2.09	-2	-2	0.909090909090909	11	-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2
snivel	-1.67	-2	-2	0.666666666666667	9	-2,-1,-2,-2,-2,-1,-2,-2,-1
chardonnay	0.83	1	1	0.5	6	1,1,0,1,0,2
interfamily	2.71	3	3	0.714285714285714	7	3,3,3,2,3,2,3
darkside	-2.25	-2	-2	0.75	8	-2,-2,-2,-2,-2,-3,-3,-2
occupancy	0.20	0	0	0.8	10	0,0,0,0,0,0,0,1,1,0
overeagerly	-1.00	-1	-1	0.818181818181818	11	-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,0
cheapish	-1.43	-1	-1	0.571428571428571	7	-1,-2,-1,-1,-2,-1,-2
laurels	2.14	2	3	0.428571428571429	7	3,3,3,1,2,1,2
impassable	-1.88	-2	-2	0.875	8	-2,-2,-2,-2,-2,-1,-2,-2
consultable	1.89	2	2	0.666666666666667	9	2,2,2,1,2,2,1,3,2
sightsee	2.43	2	3	0.571428571428571	7	3,3,1,3,3,2,2
grimness	-2.33	-2	-2	0.666666666666667	6	-2,-2,-2,-3,-3,-2
annoying	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
demoralization	-2.14	-2	-2	0.857142857142857	7	-2,-2,-2,-2,-2,-3,-2
typeset	0.45	0	0	0.727272727272727	11	0,0,0,0,0,0,0,2,1,0,2
chapping	-1.29	-1	-2	0.428571428571429	7	-2,-1,-1,0,-1,-2,-2
frankenstorm	-1.71	-2	-2	0.714285714285714	7	-2,-1,-2,-2,-2,-2,-1
dedicator	1.70	2	2	0.8	10	2,2,2,2,2,2,2,2,0,1
premium	2.00	2	2	1	11	2,2,2,2,2,2,2,2,2,2,2
thank goodness	2.75	3	3	0.875	8	3,3,3,3,3,1,3,3
refrigerator	-2.33	-2	-2	0.666666666666667	6	-2,-3,-2,-2,-3,-2
concordance	2.38	2	2	0.625	8	2,2,2,3,2,3,3,2
insurrectionist	-2.82	-3	-3	0.909090909090909	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-1,-3
probably	0.71	1	1	0.428571428571429	7	1,0,1,0,0,2,1
chatterer	3.00	3	3	1	8	3,3,3,3,3,3,3,3
unsubordinated	-1.43	-1	-2	0.571428571428571	7	-2,-1,-2,-1,-2,0,-2
info	0.27	0	0	0.818181818181818	11	0,0,0,0,0,0,0,2,0,1,0
unstructured	-1.14	-1	-1	0.857142857142857	7	-1,-1,-2,-1,-1,-1,-1
buckskin	0.64	1	0	0.545454545454545	11	0,2,0,0,1,2,0,1,0,1,0
metropolitan	1.00	1	2	0.428571428571429	7	0,1,0,0,2,2,2
snoot	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
remade	0.62	1	0	0.5	8	1,2,0,1,0,0,1,0
obscenely	-2.50	-3	-3	0.5	8	-2,-2,-3,-3,-3,-2,-2,-3
romanticism	1.00	1	2	0.333333333333333	6	1,0,2,2,0,1
radiocast	-0.57	-1	0	0.714285714285714	7	0,0,0,0,-2,0,-2
silverplate	0.50	1	1	0.5	8	0,1,1,1,0,0,1,0
corroder	-2.29	-2	-2	0.714285714285714	7	-2,-3,-3,-2,-2,-2,-2
ulcerated	-2.50	-3	-3	0.5	6	-3,-3,-3,-2,-2,-2
fraudulence	-3.00	-3	-3	1	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
expropriate	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
flown	0.00	0	0	1	8	0,0,0,0,0,0,0,0
mindfully	2.71	3	3	0.857142857142857	7	3,3,1,3,3,3,3
paddler	0.50	1	1	0.5	6	1,1,1,0,0,0
engager	2.86	3	3	0.857142857142857	7	3,3,3,3,2,3,3
digestible	2.30	2	3	0.5	10	1,3,3,3,3,3,2,1,2,2
get yours	-1.56	-2	-2	0.666666666666667	9	-2,-2,-1,-2,-2,-1,-2,-2,0
overtiredness	-1.00	-1	-1	1	8	-1,-1,-1,-1,-1,-1,-1,-1
banish	-2.38	-2	-2	0.625	8	-2,-2,-2,-3,-2,-3,-3,-2
fireless	-2.22	-2	-3	0.444444444444444	9	-3,-1,-3,-2,-3,-2,-3,-1,-2
badmouth	-2.75	-3	-3	0.75	8	-3,-3,-3,-3,-3,-2,-2,-3
slanderer	-2.82	-3	-3	0.909090909090909	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-1
pitiless	-2.88	-3	-3	0.875	8	-3,-3,-2,-3,-3,-3,-3,-3
tough decision	0.55	1	0	0.636363636363636	11	0,0,0,0,0,0,0,2,1,2,1
prig	-2.00	-2	-2	1	7	-2,-2,-2,-2,-2,-2,-2
snoozer	-0.71	-1	-1	0.714285714285714	7	-1,0,-1,0,-1,-1,-1
deceptiveness	-2.73	-3	-3	0.818181818181818	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-1
good idea	2.62	3	3	0.75	8	1,3,2,3,3,3,3,3
community garden	1.75	2	2	0.666666666666667	12	2,2,2,2,2,2,2,3,1,1,0,2
fictitious	-1.73	-2	-2	0.636363636363636	11	-2,-2,-2,-2,-2,-2,-3,-1,-2,0,-1
besiegement	-1.89	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-2,-2,-1,-2,-2
toll	-1.57	-2	-2	0.714285714285714	7	-2,-2,0,-2,-2,-1,-2
markedly	0.45	0	0	0.727272727272727	11	0,0,0,0,0,0,0,0,2,2,1
daintiness	1.43	1	1	0.571428571428571	7	2,1,1,2,2,1,1
annihilative	-2.88	-3	-3	0.875	8	-3,-3,-2,-3,-3,-3,-3,-3
ecstasy	2.88	3	3	0.875	8	2,3,3,3,3,3,3,3
stereoscope	0.50	1	0	0.75	4	2,0,0,0
phototherapeutic	-0.50	-1	0	0.625	8	-1,0,0,0,-1,-2,0,0
choirmaster	2.50	3	3	0.5	4	2,3,2,3
excursionist	1.44	1	2	0.555555555555556	9	2,2,1,1,2,2,1,0,2
work	1.00	1	2	0.454545454545455	11	0,0,0,2,0,0,2,2,1,2,2
greenhorn	-1.27	-1	-1	0.545454545454545	11	-2,-1,-1,-1,-1,-1,-1,-2,0,-2,-2
minnesota	0.33	0	0	0.666666666666667	6	1,1,0,0,0,0
accessary	-0.73	-1	-1	0.545454545454545	11	-1,-1,-2,-1,-1,-1,-1,0,0,0,0
voiced	1.43	1	1	0.571428571428571	7	1,1,2,2,1,2,1
lilac	1.33	1	2	0.444444444444444	9	1,2,0,1,2,2,2,1,1
low	-1.25	-1	-1	0.5	8	-2,-1,0,-2,-1,-2,-1,-1
encyclopedia	2.27	2	2	0.727272727272727	11	3,2,3,2,2,2,2,2,3,2,2
stasis	-1.11	-1	-1	0.666666666666667	9	-1,-1,-2,-1,-1,-2,-1,0,-1
take offense	-1.38	-1	-1	0.625	8	-2,-1,-2,-1,-2,-1,-1,-1
voraciously	0.17	0	0	0.5	6	1,-1,0,1,0,0
meditating	1.38	1	1	0.625	8	1,1,2,2,1,2,1,1
inaccurate	-2.20	-2	-2	0.6	10	-3,-2,-1,-2,-3,-2,-2,-2,-3,-2
intelligence community	1.64	2	2	0.727272727272727	11	2,2,1,2,2,2,2,2,2,0,1
popping	1.43	1	1	0.571428571428571	7	1,1,2,2,1,2,1
metamorphic	-0.89	-1	0	0.555555555555556	9	-2,-2,0,-2,0,0,0,-2,0
autograph	2.29	2	2	0.714285714285714	7	2,3,2,3,2,2,2
untainted	2.89	3	3	0.888888888888889	9	3,3,3,3,3,3,3,2,3
trample	-2.56	-3	-3	0.555555555555556	9	-3,-3,-3,-2,-2,-3,-3,-2,-2
juryless	-1.75	-2	-2	0.625	8	-2,0,-2,-1,-3,-2,-2,-2
noncriminal	2.29	2	2	0.714285714285714	7	2,2,2,3,2,2,3
incapability	-1.86	-2	-2	0.857142857142857	7	-2,-2,-2,-1,-2,-2,-2
strong case	2.00	2	2	0.8	10	2,2,3,2,2,2,2,2,2,1
negroid	-2.71	-3	-3	0.714285714285714	7	-2,-2,-3,-3,-3,-3,-3
drop back	-0.62	-1	-1	0.625	8	0,-1,-1,-1,-1,-1,0,0
probation	-1.56	-2	-2	0.555555555555556	9	-1,-2,-2,-1,-2,-2,-1,-1,-2
attainable	1.57	2	1	0.571428571428571	7	1,2,1,2,1,1,3
riots	-2.60	-3	-3	0.6	10	-3,-3,-3,-3,-2,-3,-2,-2,-2,-3
ghoulishness	-2.82	-3	-3	0.818181818181818	11	-3,-3,-3,-3,-2,-3,-3,-3,-3,-3,-2
nonmilitary	-0.57	-1	0	0.714285714285714	7	0,0,-2,0,0,-2,0
blurt out	-1.00	-1	0	0.363636363636364	11	0,-2,-1,0,0,-1,-2,0,-2,-2,-1
impediment	-1.44	-1	-1	0.555555555555556	9	-2,-2,-2,-2,-1,-1,-1,-1,-1
bozo	-2.08	-2	-2	0.583333333333333	12	-3,-2,-1,-2,-2,-2,-2,-1,-3,-2,-2,-3
prophylaxis	0.56	1	0	0.666666666666667	9	0,0,0,0,0,0,2,2,1
pestilent	-2.78	-3	-3	0.777777777777778	9	-3,-2,-3,-3,-3,-3,-2,-3,-3
bloody hell	-2.22	-2	-2	0.777777777777778	9	-2,-2,-3,-2,-2,-2,-2,-3,-2
seducible	-1.92	-2	-2	0.666666666666667	12	-2,-2,-2,-1,-2,-2,-2,-2,-3,-2,0,-3
pretty boy	1.43	1	1	0.571428571428571	7	1,2,2,2,1,1,1
broken heart	1.80	2	2	0.8	5	2,2,2,2,1
pelvis	0.00	0	0	1	9	0,0,0,0,0,0,0,0,0
snatchy	-1.78	-2	-2	0.777777777777778	9	-2,-2,-2,-2,-1,-2,-1,-2,-2
decorator	2.00	2	2	1	7	2,2,2,2,2,2,2
embattlement	-2.00	-2	-2	1	6	-2,-2,-2,-2,-2,-2
sociable	2.84	3	3	0.875	32	3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,2,3,3,3,3,3,3,1,3,3
prejudiced	-3.00	-3	-3	1	6	-3,-3,-3,-3,-3,-3
coolant	-1.43	-1	-2	0.714285714285714	7	-2,-2,-2,0,0,-2,-2
rituality	-0.75	-1	0	0.5	8	0,-1,-1,-2,0,0,-2,0
deliriously	1.22	1	2	0.444444444444444	9	1,2,1,1,2,2,0,2,0
people person	3.00	3	3	1	8	3,3,3,3,3,3,3,3
uncouth	-2.50	-3	-3	0.5	8	-3,-3,-2,-3,-3,-2,-2,-2
look on	0.38	0	0	0.625	8	0,1,0,1,1,0,0,0
economics	0.42	0	0	0.666666666666667	12	0,0,0,0,0,0,0,0,1,1,1,2
freewheeler	2.00	2	2	0.75	8	2,2,3,1,2,2,2,2
went wild	2.12	2	2	0.625	8	2,2,3,3,2,2,2,1
victoriously	1.50	2	2	0.375	8	0,1,1,3,1,2,2,2
electric toothbrush	0.73	1	0	0.545454545454545	11	0,0,0,0,2,2,0,1,2,1,0
hallmark	2.67	3	3	0.666666666666667	6	3,3,3,3,2,2
dreadfully	-1.62	-2	-2	0.75	8	0,-2,-1,-2,-2,-2,-2,-2
coca cola	2.62	3	3	0.75	8	1,3,3,2,3,3,3,3
leaky	-1.58	-2	-2	0.666666666666667	12	-2,-1,-2,-1,-2,-1,-2,-2,-2,-2,-2,0
clue	1.71	2	2	0.714285714285714	7	2,2,2,2,1,2,1
airbed	0.42	0	0	0.581395348837209	43	0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0
disband	-1.12	-1	-1	0.875	8	-1,-2,-1,-1,-1,-1,-1,-1
big time	1.62	2	2	0.75	8	2,0,2,1,2,2,2,2
forager	1.12	1	1	0.625	8	0,1,1,2,2,1,1,1
pediatrics	3.00	3	3	1	8	3,3,3,3,3,3,3,3
scuff	-1.12	-1	-1	0.625	8	-2,-1,-2,-1,-1,-1,0,-1
dry up	-1.75	-2	-2	0.75	8	-2,-2,-1,-2,-2,-2,-2,-1
neuroscience	2.40	2	2	0.6	10	2,3,2,3,2,3,3,2,2,2
bestowal	3.00	3	3	1	8	3,3,3,3,3,3,3,3
betrayer	-3.00	-3	-3	1	11	-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3
refusal	-2.00	-2	-2	0.714285714285714	7	-2,-3,-1,-2,-2,-2,-2
tweaker	-2.40	-2	-2	0.6	10	-2,-2,-2,-3,-2,-2,-2,-3,-3,-3
zoophobia	-1.62	-2	-2	0.75	8	-2,-2,-1,-2,-2,-2,0,-2
young boy	2.88	3	3	0.875	8	3,3,3,3,2,3,3,3
frumpily	-1.62	-2	-2	0.625	8	-2,-1,-2,-2,-1,-2,-1,-2
smarter	0.85	1	0	0.538461538461538	13	0,0,0,0,0,1,0,2,2,0,2,2,2
discriminator	-2.43	-2	-2	0.571428571428571	7	-3,-3,-2,-2,-3,-2,-2
dig out	0.25	0	0	0.75	8	0,1,0,1,0,0,0,0
snowball	1.14	1	1	0.571428571428571	7	2,1,2,1,1,0,1
fend for	1.80	2	2	0.8	5	2,2,2,2,1
talent	1.50	2	2	0.5	8	2,1,2,2,1,2,1,1
tidy up	1.36	1	1	0.727272727272727	11	1,1,1,2,1,2,3,1,1,1,1
chop	-1.12	-1	-1	0.625	8	-1,-1,0,-1,-2,-1,-1,-2
smallpox	-2.29	-2	-2	0.714285714285714	7	-2,-3,-2,-2,-2,-3,-2
rake in	-0.80	-1	-1	0.4	10	-1,-2,-2,0,-1,-1,0,-1,0,0
contemptibility	-2.90	-3	-3	0.9	10	-3,-3,-3,-3,-2,-3,-3,-3,-3,-3
disinherit	-2.38	-2	-2	0.625	8	-2,-2,-3,-2,-3,-2,-2,-3
whiney	-2.00	-2	-2	1	8	-2,-2,-2,-2,-2,-2,-2,-2
cellulitis	-1.86	-2	-2	0.857142857142857	7	-2,-2,-2,-1,-2,-2,-2
prophetic	1.90	2	2	0.9	10	2,2,2,2,2,2,2,2,1,2
cut down	-1.75	-2	-2	0.75	12	-2,-2,-2,-2,-2,0,-2,-3,-2,-2,0,-2
toothy	0.67	1	1	0.833333333333333	6	1,1,1,-1,1,1
neuralgia	-2.25	-2	-2	0.75	8	-3,-2,-3,-2,-2,-2,-2,-2
invitee	2.40	2	3	0.575	40	3,2,1,3,2,3,3,1,2,2,3,3,3,3,1,3,2,3,3,3,1,3,2,3,1,3,1,2,2,1,3,3,3,3,2,3,3,3,3,2
validly	2.22	2	2	0.555555555555556	9	3,2,2,2,2,3,1,3,2
recognizant	1.36	1	2	0.636363636363636	11	2,2,2,2,2,2,0,0,1,0,2
sooty	-1.88	-2	-2	0.875	8	-2,-2,-2,-1,-2,-2,-2,-2
schoolgirl	1.56	2	2	0.666666666666667	9	0,2,2,2,2,1,2,2,1
crimson	0.44	0	0	0.666666666666667	9	0,2,0,1,1,0,0,0,0
arrive	1.88	2	2	0.375	8	3,1,1,2,2,1,3,2
oxide	-2.38	-2	-2	0.625	8	-3,-2,-2,-2,-2,-3,-2,-3
meaningfully	2.29	2	2	0.714285714285714	7	2,3,3,2,2,2,2
elbowroom	0.75	1	1	0.75	8	0,1,1,1,1,1,1,0
sceptical	-1.14	-1	-1	0.857142857142857	7	-2,-1,-1,-1,-1,-1,-1
candy shop	2.71	3	3	0.714285714285714	7	3,3,3,2,3,2,3
hospice	2.73	3	3	0.818181818181818	11	3,3,3,3,3,3,3,3,3,2,1
washable	0.43	0	0	0.571428571428571	7	0,0,1,0,1,0,1
voyage	1.57	2	3	0.285714285714286	7	3,2,1,0,2,0,3
bluster	-1.89	-2	-2	0.888888888888889	9	-2,-2,-2,-2,-1,-2,-2,-2,-2
trashy	-2.43	-2	-2	0.571428571428571	7	-3,-3,-2,-3,-2,-2,-2
