Term	Mean	OrdinalClass	MajorityLabel	MajorityLabelRatio	NumberAnnotations	SetOfLabels
doubtfully	-0.60	-1	-1	0.711111111111111	45	1,-1,1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,1
lava	-0.60	-1	0	0.6	5	-1,0,0,0,-2
grill	-0.60	-1	-1	0.8	5	-1,-1,1,-1,-1
greaseless	-0.60	-1	-1	0.6	5	-1,-1,-1,0,0
tonsillectomy	-0.60	-1	0	0.6	5	0,-1,0,0,-2
myopia	-0.60	-1	0	0.6	5	0,-1,0,-2,0
sinew	-0.60	-1	0	0.6	5	-1,0,0,0,-2
finish off	-0.60	-1	0	0.6	5	-1,-2,0,0,0
indirect	-0.60	-1	-1	0.6	5	0,-1,-1,0,-1
particularity	-0.60	-1	-1	0.6	5	0,-1,-1,0,-1
counterintuitive	-0.60	-1	0	0.6	5	0,0,-2,-1,0
scholasticism	-0.62	-1	-1	0.5	8	-1,-1,0,-1,0,1,-2,-1
no cover	-0.62	-1	0	0.5	8	-1,0,0,-1,-1,-2,0,0
panther	-0.62	-1	0	0.5	8	-1,-2,0,-1,-1,0,0,0
long hours	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,-1,-1,1,0
purport	-0.62	-1	-1	0.625	8	-1,0,-1,-1,0,-1,0,-1
mite	-0.62	-1	-1	0.625	8	0,-1,-1,-1,-1,0,-1,0
submit	-0.62	-1	0	0.5	8	-1,-2,0,-1,0,0,-1,0
expiry date	-0.62	-1	0	0.625	8	0,0,0,-2,0,-1,0,-2
falling off	-0.62	-1	0	0.5	8	-2,0,-1,-1,0,0,-1,0
scoliosis	-0.62	-1	0	0.5	8	0,0,-1,-1,-1,0,-2,0
fractal	-0.62	-1	0	0.625	8	-2,0,-1,0,0,-2,0,0
erase	-0.62	-1	0	0.5	8	0,0,-1,-2,-1,-1,0,0
send back	-0.62	-1	-1	0.625	8	-1,0,-1,0,0,-1,-1,-1
trodden	-0.62	-1	0	0.5	8	-2,-1,0,-1,0,-1,0,0
tunnel	-0.62	-1	0	0.625	8	-2,0,0,-1,0,0,-2,0
miniaturization	-0.62	-1	0	0.625	8	0,0,0,-1,-2,0,0,-2
top dollar	-0.62	-1	0	0.625	8	0,-2,-1,-2,0,0,0,0
analytically	-0.62	-1	-1	0.75	8	0,-1,-1,-1,-1,1,-1,-1
eek	-0.62	-1	-1	0.375	8	-1,1,-1,-2,-1,-2,1,0
log out	-0.62	-1	-1	0.625	8	-1,-1,-1,0,0,-1,-1,0
preregistration	-0.62	-1	0	0.5	8	-2,0,-1,0,0,-1,-1,0
tempter	-0.62	-1	-1	0.625	8	-1,-1,1,-1,-1,-2,-1,1
regretted	-0.62	-1	-1	0.5	8	-1,-1,-1,-1,-2,0,0,1
topple	-0.62	-1	-1	0.625	8	0,-1,-1,0,0,-1,-1,-1
diagnostician	-0.62	-1	-1	0.5	8	-1,1,0,0,-1,-2,-1,-1
crimp	-0.62	-1	-1	0.625	8	0,-1,-1,-1,0,0,-1,-1
uncapsizable	-0.62	-1	0	0.5	8	0,0,0,-1,-1,-2,0,-1
canned	-0.62	-1	0	0.5	8	0,-1,-1,0,0,-2,0,-1
driftwood	-0.62	-1	0	0.625	8	0,-1,0,-2,0,-2,0,0
unlucky	-0.62	-1	0	0.5	8	0,0,0,-1,-2,0,-1,-1
neuropsychologist	-0.62	-1	0	0.625	8	-2,0,0,0,0,-1,0,-2
sleepiness	-0.62	-1	0	0.5	8	-1,0,0,-1,0,0,-1,-2
imperturbably	-0.62	-1	-1	0.625	8	-1,-1,-1,-1,0,0,0,-1
chessman	-0.62	-1	0	0.5	8	0,0,-1,-1,-1,0,0,-2
quaver	-0.62	-1	-1	0.75	8	0,-1,-1,-1,-1,-1,-1,1
unlisted	-0.62	-1	-1	0.625	8	0,-1,0,-1,-1,-1,-1,0
audacity	-0.62	-1	-1	0.625	8	-1,1,-1,-1,-1,-1,1,-2
stainlessness	-0.62	-1	0	0.375	8	-2,1,-2,0,0,0,-1,-1
elephantine	-0.62	-1	0	0.5	8	0,-2,-1,0,-1,0,-1,0
qualm	-0.62	-1	-1	0.5	8	0,0,-1,-1,-1,-1,1,-2
pancreatic	-0.62	-1	0	0.625	8	0,-2,-2,0,0,0,0,-1
fidgety	-0.62	-1	-1	0.75	8	1,-1,-1,-1,-1,-1,0,-1
trembling	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,-1,-1,1,0
recessive	-0.62	-1	0	0.5	8	0,0,0,-2,0,-1,-1,-1
outsight	-0.62	-1	0	0.5	8	0,0,-2,0,-1,-1,0,-1
pursuer	-0.62	-1	-1	0.625	8	-2,-1,-1,1,-1,-1,-1,1
retired	-0.62	-1	-1	0.625	8	0,-1,0,-1,0,-1,-1,-1
false start	-0.62	-1	-1	0.625	8	-1,-1,0,0,-1,0,-1,-1
lowlander	-0.62	-1	0	0.5	8	-1,0,-2,0,0,0,-1,-1
jury duty	-0.62	-1	0	0.5	8	-2,0,0,0,-1,-1,0,-1
no trump	-0.62	-1	0	0.625	8	0,0,0,0,-2,-2,-1,0
trapshooting	-0.62	-1	-1	0.375	8	1,-1,-1,-2,0,-2,-1,1
nervousness	-0.62	-1	-1	0.375	8	0,-2,-1,-1,1,1,-2,-1
mispronounce	-0.62	-1	-1	0.625	8	0,-1,-1,0,-1,0,-1,-1
huh	-0.62	-1	0	0.5	8	-1,-2,0,-1,-1,0,0,0
endocrinologist	-0.62	-1	0	0.625	8	0,-1,-2,0,0,-2,0,0
foul ball	-0.62	-1	0	0.5	8	0,-2,-1,0,-1,0,0,-1
halting	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,1,-1,0,-1
plaintive	-0.62	-1	-1	0.75	8	-1,1,-1,-1,0,-1,-1,-1
move out	-0.62	-1	-1	0.625	8	-1,0,0,0,-1,-1,-1,-1
embankment	-0.62	-1	0	0.625	8	0,-2,-1,0,-2,0,0,0
eye surgery	-0.62	-1	0	0.5	8	0,-1,-1,-2,0,0,-1,0
outscore	-0.62	-1	0	0.625	8	0,0,0,-2,-2,0,0,-1
questionability	-0.62	-1	-1	0.625	8	-1,0,-1,0,-1,0,-1,-1
uncensored	-0.62	-1	0	0.5	8	-1,0,0,-1,-2,0,-1,0
squeezed	-0.62	-1	-1	0.75	8	-1,-1,1,-1,-1,-1,-1,0
delete	-0.62	-1	0	0.5	8	0,0,-1,-1,0,0,-1,-2
market research	-0.62	-1	0	0.5	8	-1,-1,-2,0,0,0,-1,0
put behind	-0.62	-1	0	0.625	8	0,-1,0,-2,-2,0,0,0
techie	-0.62	-1	0	0.375	8	0,0,1,-2,-2,-1,-1,0
ultramodern	-0.62	-1	0	0.625	8	0,0,-2,-1,0,-2,0,0
laid bare	-0.62	-1	0	0.5	8	0,-1,0,-1,0,-2,0,-1
hurry up	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,-1,0,-1,1
friggin	-0.62	-1	-1	0.625	8	-1,-1,-1,0,-1,-1,0,0
counteract	-0.62	-1	0	0.5	8	-1,0,0,0,0,-1,-2,-1
dealer	-0.62	-1	0	0.5	8	0,-2,0,-1,-1,0,0,-1
rein in	-0.62	-1	-1	0.625	8	0,-1,-1,0,0,-1,-1,-1
shook up	-0.62	-1	0	0.5	8	-1,0,-1,0,0,-1,-2,0
drop back	-0.62	-1	-1	0.625	8	0,-1,-1,-1,-1,-1,0,0
low income	-0.62	-1	0	0.5	8	-2,-1,0,0,-1,0,0,-1
bagginess	-0.62	-1	-1	0.625	8	0,-1,-1,0,0,-1,-1,-1
dirt road	-0.62	-1	0	0.5	8	0,-1,-1,0,0,0,-2,-1
transcendental	-0.62	-1	0	0.5	8	0,0,0,1,0,-2,-2,-2
risky business	-0.62	-1	0	0.5	8	-2,0,0,-1,-1,0,-1,0
scruple	-0.62	-1	-1	0.375	8	-1,-2,0,-1,-2,1,1,-1
ghost story	-0.62	-1	0	0.375	8	1,0,-1,0,-1,0,-2,-2
run off	-0.62	-1	-1	0.625	8	-1,0,-1,0,-1,-1,0,-1
legging	-0.62	-1	0	0.625	8	0,-2,0,0,0,-1,0,-2
executable	-0.62	-1	0	0.625	8	-2,0,0,0,-1,0,-2,0
unproved	-0.62	-1	-1	0.625	8	-1,-1,0,-1,0,-1,-1,0
thumping	-0.62	-1	-1	0.625	8	-1,0,0,-1,-1,-1,0,-1
shooting range	-0.62	-1	0	0.5	8	0,-2,0,0,-1,0,-1,-1
decelerator	-0.62	-1	0	0.5	8	0,0,-2,-1,0,-1,-1,0
worn	-0.62	-1	-1	0.5	8	-1,0,0,-1,-1,1,-2,-1
sick	-0.62	-1	1	0.375	8	-2,1,1,-1,-2,1,-1,-2
fob	-0.62	-1	0	0.5	8	0,-1,0,0,-2,-1,0,-1
indecision	-0.62	-1	0	0.5	8	-1,-2,0,0,0,-1,-1,0
override	-0.62	-1	-1	0.625	8	0,-1,-1,-1,-1,-1,0,0
hosed	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,0,1,-1,-1
abnormally	-0.62	-1	0	0.5	8	0,-1,0,-1,0,-1,0,-2
shortlived	-0.62	-1	0	0.5	8	-1,-2,0,0,0,-1,0,-1
noncumulative	-0.62	-1	-1	0.625	8	-1,-1,0,-1,-1,0,-1,0
upset	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,0,-1,-1,1
bumbler	-0.62	-1	1	0.375	8	1,1,-2,-1,-1,-2,1,-2
exertive	-0.62	-1	-2	0.375	8	-1,-2,-2,0,1,1,0,-2
precedential	-0.62	-1	0	0.5	8	-1,-1,0,-1,-2,0,0,0
sunburn	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,0,-1,-1,1
overinvest	-0.62	-1	-1	0.5	8	0,-2,-1,-1,1,-1,-1,0
canonization	-0.62	-1	-1	0.375	8	-2,0,-1,-2,1,1,-1,-1
impute	-0.62	-1	-1	0.625	8	-1,-1,0,-1,-1,-1,0,0
extricated	-0.62	-1	-1	0.5	8	0,-1,-1,0,1,-1,-1,-2
wirework	-0.62	-1	0	0.5	8	0,-1,-2,-1,-1,0,0,0
placekicker	-0.62	-1	0	0.625	8	0,-1,0,0,-2,0,-2,0
hospitalize	-0.62	-1	-1	0.625	8	-2,1,-1,-1,1,-1,-1,-1
bauble	-0.62	-1	0	0.625	8	-1,0,0,0,-2,0,0,-2
intestines	-0.62	-1	0	0.5	8	0,-1,-1,-1,0,0,0,-2
exaggerate	-0.62	-1	0	0.5	8	0,0,-1,-1,-1,-2,0,0
unremarkable	-0.62	-1	-1	0.625	8	0,0,-1,0,-1,-1,-1,-1
delta wave	-0.62	-1	0	0.625	8	0,0,0,-1,0,0,-2,-2
revivalism	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,1,-1,-1,0
probationary	-0.62	-1	0	0.625	8	0,-2,0,0,0,-2,0,-1
woodcut	-0.62	-1	0	0.5	8	0,-1,-1,-1,0,0,-2,0
exportation	-0.62	-1	0	0.625	8	0,-2,-2,0,-1,0,0,0
metaphysical	-0.62	-1	0	0.625	8	0,-2,-1,0,0,0,0,-2
not withstanding	-0.62	-1	0	0.5	8	0,0,-1,-1,0,-2,-1,0
smudgy	-0.62	-1	0	0.5	8	-1,0,-2,0,-1,0,0,-1
inundate	-0.62	-1	0	0.375	8	0,0,-2,-1,-1,0,1,-2
garbage man	-0.62	-1	-1	0.625	8	0,-1,-1,0,0,-1,-1,-1
power company	-0.62	-1	0	0.625	8	0,0,-2,0,0,0,-2,-1
legislative	-0.62	-1	0	0.5	8	0,-1,-1,-1,0,0,0,-2
undercook	-0.62	-1	0	0.625	8	0,-2,0,-1,0,0,-2,0
sorely	-0.62	-1	-1	0.75	8	-1,-1,-1,0,-1,-1,-1,1
drill	-0.62	-1	-1	0.625	8	-1,-1,-1,-1,-1,0,0,0
homogenous	-0.62	-1	-1	0.625	8	-1,0,-1,-1,0,-1,0,-1
unorthodox	-0.62	-1	0	0.5	8	0,-1,0,-1,-1,0,0,-2
oddity	-0.62	-1	-1	0.5	8	-2,0,-1,-1,0,-1,-1,1
double blind	-0.62	-1	0	0.5	8	-1,0,0,-1,0,-2,-1,0
oversubscribe	-0.62	-1	-1	0.625	8	-1,0,-1,-1,-1,-1,0,0
latticed	-0.62	-1	-1	0.625	8	-1,-1,0,-1,0,-1,-1,0
weak spot	-0.62	-1	-1	0.625	8	-1,-1,-1,-1,0,-1,0,0
sliver	-0.62	-1	-1	0.75	8	-1,-1,-1,1,0,-1,-1,-1
big problem	-0.62	-1	0	0.625	8	0,-1,-2,0,-2,0,0,0
urination	-0.62	-1	0	0.5	8	0,-1,-2,-1,0,-1,0,0
make money	-0.62	-1	0	0.5	8	0,-1,-1,0,0,0,-2,-1
cloning	-0.62	-1	0	0.5	8	0,0,-2,0,-1,-1,-1,0
oxidization	-0.62	-1	0	0.5	8	0,0,0,-1,0,-1,-2,-1
squeaky	-0.62	-1	-1	0.75	8	-1,-1,-1,-1,0,1,-1,-1
spun	-0.62	-1	-1	0.625	8	-1,0,0,-1,0,-1,-1,-1
strip of	-0.62	-1	0	0.5	8	-1,-1,-2,-1,0,0,0,0
wastebasket	-0.62	-1	0	0.5	8	0,0,-1,-2,0,-1,-1,0
slow in	-0.62	-1	-1	0.625	8	-1,-1,-1,0,-1,0,-1,0
mutual fund	-0.62	-1	0	0.625	8	0,0,0,0,-2,-1,-2,0
hemophilia	-0.62	-1	0	0.625	8	0,0,0,0,0,-1,-2,-2
swishy	-0.62	-1	0	0.375	8	0,1,0,0,-2,-1,-1,-2
foreclosable	-0.62	-1	0	0.625	8	0,0,0,-1,0,0,-2,-2
without	-0.62	-1	-1	0.625	8	-1,0,-1,-1,0,-1,-1,0
macrocosmic	-0.62	-1	0	0.625	8	-1,0,0,0,0,0,-2,-2
glorifier	-0.62	-1	-1	0.375	8	-2,1,0,1,-2,-1,-1,-1
beltless	-0.62	-1	0	0.5	8	0,0,-1,-1,-2,-1,0,0
devised	-0.62	-1	0	0.375	8	-1,-1,0,1,0,0,-2,-2
relinquish	-0.62	-1	-1	0.75	8	-1,-1,1,-1,-1,-1,0,-1
prognostic	-0.62	-1	0	0.625	8	-2,0,0,0,0,-2,-1,0
unglue	-0.62	-1	0	0.5	8	0,-1,0,-2,0,0,-1,-1
hot mess	-0.62	-1	-1	0.625	8	1,-2,-1,-1,-1,-1,1,-1
icu	-0.62	-1	0	0.625	8	0,-1,0,0,0,-2,0,-2
reassert	-0.62	-1	-1	0.625	8	-1,-1,-1,0,-1,-1,0,0
hard hat	-0.62	-1	-1	0.625	8	0,-1,0,-1,-1,0,-1,-1
mallet	-0.62	-1	0	0.625	8	0,0,0,-2,-2,0,0,-1
tycoon	-0.62	-1	0	0.5	8	-1,-1,-1,-2,0,0,0,0
superintendant	-0.62	-1	-1	0.625	8	-1,0,0,0,-1,-1,-1,-1
creaseless	-0.62	-1	0	0.5	8	0,0,0,0,1,-2,-2,-2
pang	-0.62	-1	-1	0.5	8	-2,-1,0,0,1,-1,-1,-1
preoccupation	-0.62	-1	-1	0.625	8	-1,0,-1,-1,0,-1,-1,0
dead giveaway	-0.62	-1	0	0.5	8	0,0,-2,0,-1,-1,0,-1
joint pain	-0.62	-1	-1	0.5	8	-1,-1,-1,1,-2,0,0,-1
lamenting	-0.62	-1	-2	0.375	8	0,-2,-1,0,1,-2,-2,1
investigative journalism	-0.62	-1	0	0.625	8	0,0,0,-1,-2,-2,0,0
pitiable	-0.62	-1	-1	0.625	8	1,-1,1,-1,-2,-1,-1,-1
coder	-0.62	-1	0	0.5	8	0,0,-1,0,0,-2,-1,-1
confused	-0.67	-1	-1	0.666666666666667	9	-1,0,-1,0,-1,0,-1,-1,-1
functionalist	-0.67	-1	-1	0.5	6	-1,1,0,-1,-2,-1
herd mentality	-0.67	-1	1	0.333333333333333	6	-2,-1,1,1,-2,-1
widow	-0.67	-1	-1	0.5	6	-1,1,-1,-2,-1,0
bullock	-0.67	-1	0	0.555555555555556	9	-2,-1,-2,0,-1,0,0,0,0
wordy	-0.67	-1	-1	0.777777777777778	9	0,-1,-1,-1,-1,-1,-1,-1,1
catechism	-0.67	-1	0	0.5	6	-1,0,0,0,-1,-2
changeless	-0.67	-1	0	0.666666666666667	6	0,-2,0,0,0,-2
leaper	-0.67	-1	0	0.444444444444444	9	1,-1,0,0,0,-2,-2,0,-2
noiselessness	-0.67	-1	-1	0.666666666666667	6	-1,0,-1,0,-1,-1
end with	-0.67	-1	0	0.444444444444444	9	0,0,-1,0,0,-1,-2,-1,-1
omnipresence	-0.67	-1	-1	0.666666666666667	3	-1,-1,0
lading	-0.67	-1	0	0.666666666666667	9	0,0,0,-2,0,0,0,-2,-2
gusty	-0.67	-1	-1	0.444444444444444	9	0,0,0,-1,-1,-1,-1,-2,0
audiophile	-0.67	-1	-1	0.833333333333333	6	-1,-1,-1,-1,1,-1
calciferous	-0.67	-1	0	0.5	6	0,0,-1,-2,-1,0
victim	-0.67	-1	-1	0.666666666666667	3	-1,-1,0
break out	-0.67	-1	-1	0.777777777777778	9	1,-1,-1,-1,0,-1,-1,-1,-1
stripper	-0.67	-1	-2	0.5	6	-2,-2,1,1,-2,0
oversight	-0.67	-1	0	0.333333333333333	6	-1,-2,0,1,0,-2
mastectomy	-0.67	-1	-1	0.666666666666667	6	0,-1,-1,-1,0,-1
yikes	-0.67	-1	-1	0.5	6	0,-1,-1,-2,-1,1
enigmatically	-0.67	-1	-1	0.666666666666667	9	0,-1,-1,0,-1,-1,0,-1,-1
asserting	-0.67	-1	-1	0.555555555555556	9	-1,-1,-2,0,-1,-1,1,0,-1
straggle	-0.67	-1	-1	0.666666666666667	6	0,-1,-1,0,-1,-1
gras	-0.67	-1	0	0.5	6	0,0,0,-1,-1,-2
antifundamentalist	-0.67	-1	-1	0.555555555555556	9	0,-1,-1,0,-1,-1,1,-2,-1
stand back	-0.67	-1	-1	0.666666666666667	6	0,0,-1,-1,-1,-1
venture capital	-0.67	-1	0	0.555555555555556	9	0,0,0,0,-2,-1,-1,0,-2
pounced	-0.67	-1	-1	0.833333333333333	6	-1,-1,-1,1,-1,-1
byway	-0.67	-1	0	0.5	6	-1,0,0,0,-1,-2
inexact	-0.67	-1	-1	0.666666666666667	6	-1,0,-1,-1,0,-1
sinewy	-0.67	-1	-1	0.444444444444444	9	0,-2,0,0,-1,-1,-1,-1,0
torn	-0.67	-1	-1	0.777777777777778	9	-1,-1,-1,-1,1,-1,-1,-1,0
kick off	-0.67	-1	-1	0.666666666666667	3	0,-1,-1
tachometer	-0.67	-1	0	0.666666666666667	6	0,0,0,0,-2,-2
nonassertive	-0.67	-1	-1	0.833333333333333	6	1,-1,-1,-1,-1,-1
be out	-0.67	-1	-1	0.333333333333333	9	-1,-2,0,-1,1,-1,0,0,-2
tongue piercing	-0.67	-1	-1	0.555555555555556	9	0,-2,-1,-1,-1,0,-1,1,-1
yeasty	-0.67	-1	0	0.333333333333333	6	0,0,-2,1,-1,-2
flight	-0.67	-1	-1	0.333333333333333	9	-2,-2,-1,0,0,-1,-1,1,0
bulge	-0.67	-1	0	0.444444444444444	9	0,0,-1,-2,-1,-1,0,0,-1
extrasolar	-0.67	-1	0	0.666666666666667	9	0,0,-2,0,-2,0,-2,0,0
chintz	-0.67	-1	-2	0.5	6	0,-2,1,-2,1,-2
inextricability	-0.67	-1	0	0.666666666666667	9	0,0,0,-2,0,0,-2,0,-2
multimillionaire	-0.67	-1	0	0.333333333333333	6	0,1,-1,0,-2,-2
sickness	-0.67	-1	-1	0.833333333333333	6	-1,1,-1,-1,-1,-1
gallbladder	-0.67	-1	0	0.666666666666667	6	0,0,-2,0,-2,0
fell	-0.67	-1	0	0.555555555555556	9	-1,-2,-2,-1,0,0,0,0,0
drainable	-0.67	-1	0	0.555555555555556	9	0,-2,0,-1,0,-1,0,0,-2
bend over	-0.67	-1	-1	0.666666666666667	6	-1,-1,-1,0,-1,0
red line	-0.67	-1	0	0.444444444444444	9	-2,-1,-2,0,1,0,0,0,-2
halving	-0.67	-1	0	0.5	6	-1,0,0,-1,0,-2
irrefutability	-0.67	-1	0	0.555555555555556	9	0,-1,0,0,0,-1,0,-2,-2
inconclusive	-0.67	-1	-1	0.666666666666667	6	-1,0,-1,0,-1,-1
staphylococcal	-0.67	-1	0	0.666666666666667	3	0,-2,0
hyperextend	-0.67	-1	0	0.444444444444444	9	-1,0,0,-1,0,0,-1,-1,-2
capped	-0.67	-1	0	0.555555555555556	9	-2,0,0,-1,0,-1,0,0,-2
headworker	-0.67	-1	0	0.5	6	-2,0,0,-1,-1,0
insipient	-0.67	-1	-1	0.444444444444444	9	-1,0,-1,0,-1,-2,0,-1,0
squint	-0.67	-1	-1	0.666666666666667	9	-1,0,-1,0,-1,-1,-1,0,-1
fuselage	-0.67	-1	0	0.666666666666667	9	0,0,0,0,-2,0,-2,0,-2
frugally	-0.67	-1	-1	0.777777777777778	9	-1,1,-1,-1,-1,-1,-1,-1,0
acquisition	-0.67	-1	-1	0.666666666666667	9	0,-1,0,-1,-1,0,-1,-1,-1
superconductivity	-0.67	-1	0	0.666666666666667	9	0,0,0,-2,-2,0,-2,0,0
shard	-0.67	-1	0	0.555555555555556	9	-1,0,0,-2,0,0,-2,-1,0
chipping	-0.67	-1	-1	0.666666666666667	6	-1,0,-1,-1,0,-1
peaked	-0.67	-1	-1	0.444444444444444	9	0,-1,0,-1,-2,0,-1,-1,0
protrude	-0.67	-1	0	0.555555555555556	9	-1,0,-2,-2,-1,0,0,0,0
assignation	-0.67	-1	0	0.666666666666667	9	0,0,-2,0,0,-2,0,0,-2
overpayment	-0.67	-1	-1	0.666666666666667	6	-1,0,0,-1,-1,-1
dermal	-0.67	-1	0	0.666666666666667	6	-2,0,-2,0,0,0
arsenal	-0.67	-1	0	0.5	6	-1,0,0,-2,-1,0
achilles heel	-0.67	-1	0	0.333333333333333	9	1,-1,0,-2,0,-1,0,-1,-2
exaggeration	-0.67	-1	-1	0.777777777777778	9	-1,-1,-1,-1,-1,-1,0,1,-1
aerostatic	-0.67	-1	0	0.555555555555556	9	0,-1,0,-2,-2,0,0,0,-1
holdout	-0.67	-1	-1	0.777777777777778	9	-1,-1,-1,0,1,-1,-1,-1,-1
crouched	-0.67	-1	-1	0.666666666666667	6	0,-1,-1,0,-1,-1
tiredly	-0.67	-1	0	0.333333333333333	9	-2,-1,0,0,-2,0,-1,1,-1
beat out	-0.67	-1	0	0.333333333333333	9	0,0,-1,-1,0,1,-2,-2,-1
varnisher	-0.67	-1	-1	0.666666666666667	6	-1,-1,-1,0,-1,0
global warming	-0.67	-1	0	0.666666666666667	9	0,0,0,0,-2,-2,0,0,-2
politically correct	-0.67	-1	-1	0.666666666666667	6	0,-1,-1,-1,-1,0
invertible	-0.67	-1	0	0.5	6	-2,-1,-1,0,0,0
supercar	-0.67	-1	0	0.5	6	0,0,-1,-2,-1,0
hunger	-0.71	-1	-1	0.571428571428571	7	-2,-1,0,-1,1,-1,-1
suddenly	-0.71	-1	0	0.428571428571429	7	-1,0,-1,0,-2,0,-1
wistfulness	-0.71	-1	-1	0.571428571428571	7	-1,-1,0,1,-2,-1,-1
predominance	-0.71	-1	-1	0.857142857142857	7	-1,-1,1,-1,-1,-1,-1
receding	-0.71	-1	-1	0.714285714285714	7	-1,-1,0,-1,-1,-1,0
dissolvent	-0.71	-1	0	0.571428571428571	7	0,0,-1,0,-2,0,-2
dogcatcher	-0.71	-1	-2	0.285714285714286	7	-2,0,-1,-1,-2,1,0
solemnize	-0.71	-1	0	0.285714285714286	7	-1,0,1,0,-1,-2,-2
snoozer	-0.71	-1	-1	0.714285714285714	7	-1,0,-1,0,-1,-1,-1
uncertain	-0.71	-1	-1	0.714285714285714	7	-1,-1,0,-1,-1,0,-1
analyzer	-0.71	-1	0	0.428571428571429	7	0,-2,-1,-1,0,0,-1
outrank	-0.71	-1	0	0.428571428571429	7	0,0,-1,-1,0,-1,-2
abeyance	-0.71	-1	0	0.571428571428571	7	0,-1,0,-2,0,-2,0
combustibility	-0.71	-1	0	0.571428571428571	7	0,-1,-2,0,-2,0,0
private parts	-0.71	-1	0	0.428571428571429	7	0,-1,-1,0,-2,0,-1
licorice	-0.71	-1	0	0.428571428571429	7	0,-2,-2,1,0,0,-2
prevent	-0.71	-1	-1	0.714285714285714	7	0,-1,-1,0,-1,-1,-1
pedigreed	-0.71	-1	-1	0.714285714285714	7	0,-1,-1,-1,-1,0,-1
board meeting	-0.71	-1	-1	0.428571428571429	7	-2,-1,0,-1,0,-1,0
buzz cut	-0.71	-1	0	0.428571428571429	7	-2,0,-1,-1,0,0,-1
bereavement	-0.71	-1	-2	0.571428571428571	7	-2,-2,-2,1,1,-2,1
discrepancy	-0.71	-1	-1	0.571428571428571	7	0,-1,-1,-1,-1,1,-2
cortical	-0.71	-1	0	0.571428571428571	7	0,-2,0,0,-1,0,-2
structuralize	-0.71	-1	-2	0.428571428571429	7	-2,-2,0,0,-2,1,0
bemusedly	-0.71	-1	-1	0.857142857142857	7	-1,-1,-1,-1,1,-1,-1
heraldic	-0.71	-1	0	0.428571428571429	7	0,1,0,-2,-2,0,-2
collisional	-0.71	-1	-2	0.285714285714286	7	-1,-2,0,-2,1,0,-1
second guess	-0.71	-1	-1	0.714285714285714	7	-1,-1,0,-1,0,-1,-1
conservatively	-0.71	-1	-1	0.714285714285714	7	-1,-1,-1,-1,-1,0,0
backflow	-0.71	-1	-1	0.571428571428571	7	-1,-1,-2,-1,-1,1,0
heat stroke	-0.71	-1	0	0.571428571428571	7	-2,0,-2,-1,0,0,0
emergency room	-0.71	-1	-1	0.571428571428571	7	0,-1,-1,-1,1,-1,-2
federal government	-0.71	-1	0	0.571428571428571	7	0,-2,-1,0,0,0,-2
misperception	-0.71	-1	-1	0.714285714285714	7	0,-1,-1,-1,-1,-1,0
tempest	-0.71	-1	-2	0.285714285714286	7	-2,-1,0,-2,-1,0,1
godhead	-0.71	-1	-2	0.428571428571429	7	-2,-2,1,-1,0,-2,1
westernize	-0.71	-1	-1	0.428571428571429	7	-1,-1,-2,-1,0,0,0
fodder	-0.71	-1	0	0.571428571428571	7	0,-1,-2,0,-2,0,0
manhole	-0.71	-1	0	0.428571428571429	7	0,0,0,-1,-1,-1,-2
potbelly	-0.71	-1	-1	0.571428571428571	7	-1,-1,-2,-1,1,0,-1
epidemiologist	-0.71	-1	-2	0.285714285714286	7	-1,-2,1,0,-2,0,-1
grainy	-0.71	-1	-1	0.714285714285714	7	-1,-1,-1,-1,0,0,-1
clean out	-0.71	-1	-1	0.714285714285714	7	-1,0,-1,-1,-1,0,-1
forgetful	-0.71	-1	-1	0.857142857142857	7	-1,-1,-1,1,-1,-1,-1
decomposable	-0.71	-1	-2	0.428571428571429	7	-2,0,-2,0,1,-2,0
unconventionally	-0.71	-1	0	0.571428571428571	7	-2,0,-2,-1,0,0,0
hanging	-0.71	-1	0	0.571428571428571	7	0,-1,0,-2,0,-2,0
allergy	-0.71	-1	0	0.428571428571429	7	0,0,-1,0,-2,-1,-1
evacuation	-0.71	-1	-1	0.714285714285714	7	-1,0,-1,-1,-1,0,-1
visor	-0.71	-1	0	0.571428571428571	7	-2,0,0,0,-1,0,-2
slower	-0.71	-1	-1	0.571428571428571	7	-2,-1,-1,0,1,-1,-1
floodgate	-0.71	-1	-2	0.428571428571429	7	-2,0,1,-2,-2,0,0
national security	-0.71	-1	-1	0.428571428571429	7	-1,0,-2,-1,0,-1,0
go under	-0.71	-1	0	0.571428571428571	7	-1,-2,0,0,-2,0,0
shrug	-0.71	-1	-1	0.714285714285714	7	-1,-1,-1,-1,-1,0,0
